,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
6581,6581,2954,14,782,Belgium,416,2,Mid,5,CM
6582,6582,6330,20,782,Belgium,416,2,Mid,6,LSM
6583,6583,6331,2,782,Belgium,416,1,Def,2,CB
6584,6584,5639,3,782,Belgium,416,1,Def,2,CB
6585,6585,6332,4,782,Belgium,416,1,Def,2,CB
6586,6586,5632,15,782,Belgium,416,2,Mid,6,LSM
6587,6587,3457,22,782,Belgium,416,3,Fw,7,FW
6588,6588,4831,11,782,Belgium,416,2,Mid,4,RSM
6589,6589,3037,12,782,Belgium,417,2,Mid,5,CM
6590,6590,2954,14,782,Belgium,417,2,Mid,5,CM
6591,6591,3296,16,782,Belgium,417,2,Mid,4,RSM
6592,6592,5632,15,782,Belgium,417,2,Mid,6,LSM
6593,6593,6332,4,782,Belgium,417,1,Def,2,CB
6594,6594,6331,2,782,Belgium,417,1,Def,2,CB
6595,6595,5639,3,782,Belgium,417,1,Def,2,CB
6596,6596,4831,11,782,Belgium,417,2,Mid,4,RSM
6597,6597,6330,20,782,Belgium,417,2,Mid,6,LSM
6598,6598,3457,22,782,Belgium,417,3,Fw,7,FW
6599,6599,3504,17,768,England,417,2,Mid,4,RSM
6600,6600,3664,11,768,England,417,2,Mid,4,RSM
6601,6601,10956,9,768,England,417,1,Def,5,CM
6602,6602,3314,2,768,England,417,1,Def,2,CB
6603,6603,3468,0,768,England,417,0,GK,0,GK
6604,6604,3645,4,768,England,417,1,Def,2,CB
6605,6605,3244,3,768,England,417,1,Def,2,CB
6606,6606,3318,23,768,England,417,3,Fw,7,FW
6607,6607,3509,0,782,Belgium,417,0,GK,0,GK
6608,6608,4831,11,782,Belgium,418,2,Mid,4,RSM
6609,6609,6330,20,782,Belgium,418,2,Mid,6,LSM
6610,6610,6331,2,782,Belgium,418,1,Def,2,CB
6611,6611,2954,14,782,Belgium,418,2,Mid,5,CM
6612,6612,6332,4,782,Belgium,418,1,Def,2,CB
6613,6613,3296,16,782,Belgium,418,2,Mid,4,RSM
6614,6614,3037,12,782,Belgium,418,2,Mid,5,CM
6615,6615,5639,3,782,Belgium,418,1,Def,2,CB
6616,6616,3457,22,782,Belgium,418,3,Fw,7,FW
6617,6617,5632,15,782,Belgium,418,2,Mid,6,LSM
6618,6618,3318,23,768,England,418,3,Fw,7,FW
6619,6619,10956,9,768,England,418,1,Def,5,CM
6620,6620,3504,17,768,England,418,2,Mid,4,RSM
6621,6621,3336,4,768,England,418,1,Def,2,CB
6622,6622,3468,0,768,England,418,0,GK,0,GK
6623,6623,3664,11,768,England,418,2,Mid,4,RSM
6624,6624,3314,2,768,England,418,1,Def,2,CB
6625,6625,4597,19,768,England,418,2,Mid,6,LSM
6626,6626,3296,16,782,Belgium,419,2,Mid,4,RSM
6627,6627,5632,15,782,Belgium,419,2,Mid,6,LSM
6628,6628,6332,4,782,Belgium,419,1,Def,2,CB
6629,6629,3509,0,782,Belgium,419,0,GK,0,GK
6630,6630,6330,20,782,Belgium,419,2,Mid,6,LSM
6631,6631,5639,3,782,Belgium,419,1,Def,2,CB
6632,6632,6331,2,782,Belgium,419,1,Def,2,CB
6633,6633,4831,11,782,Belgium,419,2,Mid,4,RSM
6634,6634,3457,22,782,Belgium,419,3,Fw,7,FW
6635,6635,2954,14,782,Belgium,419,2,Mid,5,CM
6636,6636,3037,12,782,Belgium,419,2,Mid,5,CM
6637,6637,5632,15,782,Belgium,420,2,Mid,6,LSM
6638,6638,3037,12,782,Belgium,420,2,Mid,5,CM
6639,6639,3457,22,782,Belgium,420,3,Fw,7,FW
6640,6640,2954,14,782,Belgium,420,2,Mid,5,CM
6641,6641,3296,16,782,Belgium,420,2,Mid,4,RSM
6642,6642,6332,4,782,Belgium,420,1,Def,2,CB
6643,6643,5639,3,782,Belgium,420,1,Def,2,CB
6644,6644,4831,11,782,Belgium,420,2,Mid,4,RSM
6645,6645,6330,20,782,Belgium,420,2,Mid,6,LSM
6646,6646,6331,2,782,Belgium,420,1,Def,2,CB
6647,6647,3594,15,768,England,420,2,Mid,6,LSM
6648,6648,3336,4,768,England,420,1,Def,2,CB
6649,6649,3468,0,768,England,420,0,GK,0,GK
6650,6650,3314,2,768,England,420,1,Def,2,CB
6651,6651,3664,11,768,England,420,2,Mid,4,RSM
6652,6652,10956,9,768,England,420,1,Def,5,CM
6653,6653,3645,3,768,England,420,1,Def,2,CB
6654,6654,4597,19,768,England,420,2,Mid,6,LSM
6655,6655,10960,21,768,England,420,3,Fw,7,FW
6656,6656,3318,23,768,England,420,3,Fw,7,FW
6657,6657,3504,17,768,England,420,2,Mid,4,RSM
6658,6658,3509,0,782,Belgium,421,0,GK,0,GK
6659,6659,3296,16,782,Belgium,421,2,Mid,4,RSM
6660,6660,3037,12,782,Belgium,421,2,Mid,5,CM
6661,6661,3457,22,782,Belgium,421,3,Fw,7,FW
6662,6662,2954,14,782,Belgium,421,2,Mid,5,CM
6663,6663,6332,4,782,Belgium,421,1,Def,2,CB
6664,6664,5632,15,782,Belgium,421,2,Mid,6,LSM
6665,6665,4831,11,782,Belgium,421,2,Mid,4,RSM
6666,6666,6330,20,782,Belgium,421,2,Mid,6,LSM
6667,6667,3664,11,768,England,421,2,Mid,4,RSM
6668,6668,10956,9,768,England,421,1,Def,5,CM
6669,6669,3314,2,768,England,421,1,Def,2,CB
6670,6670,3336,4,768,England,421,1,Def,2,CB
6671,6671,3594,15,768,England,421,2,Mid,6,LSM
6672,6672,4597,19,768,England,421,2,Mid,6,LSM
6673,6673,3468,0,768,England,421,0,GK,0,GK
6674,6674,3645,3,768,England,421,1,Def,2,CB
6675,6675,3318,23,768,England,421,3,Fw,7,FW
6676,6676,3504,17,768,England,421,2,Mid,4,RSM
6677,6677,3509,0,782,Belgium,422,0,GK,0,GK
6678,6678,3037,12,782,Belgium,422,2,Mid,5,CM
6679,6679,4831,11,782,Belgium,422,2,Mid,4,RSM
6680,6680,6332,4,782,Belgium,422,1,Def,2,CB
6681,6681,5639,3,782,Belgium,422,1,Def,2,CB
6682,6682,2954,14,782,Belgium,422,2,Mid,5,CM
6683,6683,3296,16,782,Belgium,422,2,Mid,4,RSM
6684,6684,6330,20,782,Belgium,422,2,Mid,6,LSM
6685,6685,3468,0,768,England,422,0,GK,0,GK
6686,6686,3336,4,768,England,422,1,Def,2,CB
6687,6687,3645,3,768,England,422,1,Def,2,CB
6688,6688,4597,19,768,England,422,2,Mid,6,LSM
6689,6689,3314,2,768,England,422,1,Def,2,CB
6690,6690,3504,17,768,England,422,2,Mid,4,RSM
6691,6691,3664,11,768,England,422,2,Mid,4,RSM
6692,6692,10960,21,768,England,422,3,Fw,7,FW
6693,6693,10956,9,768,England,422,1,Def,5,CM
6694,6694,5632,15,782,Belgium,422,2,Mid,6,LSM
6695,6695,6331,2,782,Belgium,422,1,Def,2,CB
6696,6696,3101,3,782,Belgium,422,1,Def,2,CB
6697,6697,3457,22,782,Belgium,422,3,Fw,7,FW
6698,6698,3645,3,768,England,423,1,Def,2,CB
6699,6699,3468,0,768,England,423,0,GK,0,GK
6700,6700,3594,15,768,England,423,2,Mid,6,LSM
6701,6701,4597,19,768,England,423,2,Mid,6,LSM
6702,6702,3314,2,768,England,423,1,Def,2,CB
6703,6703,3318,11,768,England,423,2,Mid,4,RSM
6704,6704,10956,9,768,England,423,1,Def,5,CM
6705,6705,3336,4,768,England,423,1,Def,2,CB
6706,6706,3504,17,768,England,423,2,Mid,4,RSM
6707,6707,6331,2,782,Belgium,423,1,Def,2,CB
6708,6708,4831,11,782,Belgium,423,2,Mid,4,RSM
6709,6709,3509,0,782,Belgium,423,0,GK,0,GK
6710,6710,3037,12,782,Belgium,423,2,Mid,5,CM
6711,6711,2954,14,782,Belgium,423,2,Mid,5,CM
6712,6712,5632,15,782,Belgium,423,2,Mid,6,LSM
6713,6713,3296,20,782,Belgium,423,2,Mid,6,LSM
6714,6714,3101,3,782,Belgium,423,1,Def,2,CB
6715,6715,5639,4,782,Belgium,423,1,Def,2,CB
6716,6716,5630,16,782,Belgium,423,2,Mid,4,RSM
6717,6717,3468,0,768,England,424,0,GK,0,GK
6718,6718,3645,3,768,England,424,1,Def,2,CB
6719,6719,3336,4,768,England,424,1,Def,2,CB
6720,6720,10956,9,768,England,424,1,Def,5,CM
6721,6721,3314,2,768,England,424,1,Def,2,CB
6722,6722,3318,11,768,England,424,2,Mid,4,RSM
6723,6723,5630,16,782,Belgium,424,2,Mid,4,RSM
6724,6724,2954,14,782,Belgium,424,2,Mid,5,CM
6725,6725,3101,3,782,Belgium,424,1,Def,2,CB
6726,6726,3037,12,782,Belgium,424,2,Mid,5,CM
6727,6727,5639,4,782,Belgium,424,1,Def,2,CB
6728,6728,6331,2,782,Belgium,424,1,Def,2,CB
6729,6729,4831,11,782,Belgium,424,2,Mid,4,RSM
6730,6730,3457,22,782,Belgium,424,3,Fw,7,FW
6731,6731,3296,20,782,Belgium,424,2,Mid,6,LSM
6732,6732,5632,15,782,Belgium,424,2,Mid,6,LSM
6733,6733,3468,0,768,England,425,0,GK,0,GK
6734,6734,3244,3,768,England,425,1,Def,2,CB
6735,6735,3532,9,768,England,425,1,Def,5,CM
6736,6736,3293,17,768,England,425,2,Mid,4,RSM
6737,6737,3205,2,768,England,425,1,Def,2,CB
6738,6738,3094,19,768,England,425,2,Mid,6,LSM
6739,6739,3612,15,768,England,425,2,Mid,6,LSM
6740,6740,3336,4,768,England,425,1,Def,2,CB
6741,6741,3308,11,768,England,425,2,Mid,4,RSM
6742,6742,3233,21,768,England,425,3,Fw,7,FW
6743,6743,10955,23,768,England,425,3,Fw,7,FW
6744,6744,5685,12,769,Colombia,425,2,Mid,5,CM
6745,6745,3494,4,769,Colombia,425,1,Def,2,CB
6746,6746,5689,21,769,Colombia,425,3,Fw,7,FW
6747,6747,5678,14,769,Colombia,425,2,Mid,5,CM
6748,6748,5691,5,769,Colombia,425,1,Def,3,LSB
6749,6749,5686,9,769,Colombia,425,1,Def,5,CM
6750,6750,6196,2,769,Colombia,425,1,Def,2,CB
6751,6751,5696,1,769,Colombia,425,1,Def,1,RSB
6752,6752,3308,11,768,England,426,2,Mid,4,RSM
6753,6753,3205,2,768,England,426,1,Def,2,CB
6754,6754,3244,3,768,England,426,1,Def,2,CB
6755,6755,3233,21,768,England,426,3,Fw,7,FW
6756,6756,3336,4,768,England,426,1,Def,2,CB
6757,6757,10955,23,768,England,426,3,Fw,7,FW
6758,6758,3494,4,769,Colombia,426,1,Def,2,CB
6759,6759,6196,2,769,Colombia,426,1,Def,2,CB
6760,6760,5685,12,769,Colombia,426,2,Mid,5,CM
6761,6761,5689,21,769,Colombia,426,3,Fw,7,FW
6762,6762,5692,18,769,Colombia,426,2,Mid,5,CM
6763,6763,5696,1,769,Colombia,426,1,Def,1,RSB
6764,6764,5678,14,769,Colombia,426,2,Mid,5,CM
6765,6765,5691,5,769,Colombia,426,1,Def,3,LSB
6766,6766,4276,0,769,Colombia,426,0,GK,0,GK
6767,6767,3445,23,769,Colombia,426,3,Fw,7,FW
6768,6768,5686,9,769,Colombia,426,1,Def,5,CM
6769,6769,3468,0,768,England,427,0,GK,0,GK
6770,6770,3308,11,768,England,427,2,Mid,4,RSM
6771,6771,3205,2,768,England,427,1,Def,2,CB
6772,6772,3244,3,768,England,427,1,Def,2,CB
6773,6773,3612,15,768,England,427,2,Mid,6,LSM
6774,6774,10955,23,768,England,427,3,Fw,7,FW
6775,6775,3532,9,768,England,427,1,Def,5,CM
6776,6776,3233,21,768,England,427,3,Fw,7,FW
6777,6777,3094,19,768,England,427,2,Mid,6,LSM
6778,6778,3336,4,768,England,427,1,Def,2,CB
6779,6779,3494,4,769,Colombia,427,1,Def,2,CB
6780,6780,3445,23,769,Colombia,427,3,Fw,7,FW
6781,6781,5685,12,769,Colombia,427,2,Mid,5,CM
6782,6782,5689,21,769,Colombia,427,3,Fw,7,FW
6783,6783,5696,1,769,Colombia,427,1,Def,1,RSB
6784,6784,5692,18,769,Colombia,427,2,Mid,5,CM
6785,6785,5686,9,769,Colombia,427,1,Def,5,CM
6786,6786,3293,17,768,England,427,2,Mid,4,RSM
6787,6787,3494,4,769,Colombia,428,1,Def,2,CB
6788,6788,5678,14,769,Colombia,428,2,Mid,5,CM
6789,6789,5691,5,769,Colombia,428,1,Def,3,LSB
6790,6790,6196,2,769,Colombia,428,1,Def,2,CB
6791,6791,5689,21,769,Colombia,428,3,Fw,7,FW
6792,6792,5686,9,769,Colombia,428,1,Def,5,CM
6793,6793,5696,1,769,Colombia,428,1,Def,1,RSB
6794,6794,5692,18,769,Colombia,428,2,Mid,5,CM
6795,6795,5685,12,769,Colombia,428,2,Mid,5,CM
6796,6796,3205,2,768,England,428,1,Def,2,CB
6797,6797,3468,0,768,England,428,0,GK,0,GK
6798,6798,3244,3,768,England,428,1,Def,2,CB
6799,6799,3612,15,768,England,428,2,Mid,6,LSM
6800,6800,3293,17,768,England,428,2,Mid,4,RSM
6801,6801,3336,4,768,England,428,1,Def,2,CB
6802,6802,10955,23,768,England,428,3,Fw,7,FW
6803,6803,3233,21,768,England,428,3,Fw,7,FW
6804,6804,3094,19,768,England,428,2,Mid,6,LSM
6805,6805,3532,9,768,England,428,1,Def,5,CM
6806,6806,3308,11,768,England,428,2,Mid,4,RSM
6807,6807,5685,12,769,Colombia,429,2,Mid,5,CM
6808,6808,6196,2,769,Colombia,429,1,Def,2,CB
6809,6809,3494,4,769,Colombia,429,1,Def,2,CB
6810,6810,5678,14,769,Colombia,429,2,Mid,5,CM
6811,6811,5691,5,769,Colombia,429,1,Def,3,LSB
6812,6812,5689,21,769,Colombia,429,3,Fw,7,FW
6813,6813,5692,18,769,Colombia,429,2,Mid,5,CM
6814,6814,3445,23,769,Colombia,429,3,Fw,7,FW
6815,6815,5696,1,769,Colombia,429,1,Def,1,RSB
6816,6816,3244,3,768,England,429,1,Def,2,CB
6817,6817,3094,19,768,England,429,2,Mid,6,LSM
6818,6818,3336,4,768,England,429,1,Def,2,CB
6819,6819,10955,23,768,England,429,3,Fw,7,FW
6820,6820,3532,9,768,England,429,1,Def,5,CM
6821,6821,3293,17,768,England,429,2,Mid,4,RSM
6822,6822,3308,11,768,England,429,2,Mid,4,RSM
6823,6823,3205,2,768,England,429,1,Def,2,CB
6824,6824,3468,0,768,England,429,0,GK,0,GK
6825,6825,3233,21,768,England,429,3,Fw,7,FW
6826,6826,3308,11,768,England,430,2,Mid,4,RSM
6827,6827,3205,2,768,England,430,1,Def,2,CB
6828,6828,3468,0,768,England,430,0,GK,0,GK
6829,6829,3336,4,768,England,430,1,Def,2,CB
6830,6830,3244,3,768,England,430,1,Def,2,CB
6831,6831,3233,21,768,England,430,3,Fw,7,FW
6832,6832,3532,9,768,England,430,1,Def,5,CM
6833,6833,3293,17,768,England,430,2,Mid,4,RSM
6834,6834,10955,23,768,England,430,3,Fw,7,FW
6835,6835,3094,19,768,England,430,2,Mid,6,LSM
6836,6836,3612,15,768,England,430,2,Mid,6,LSM
6837,6837,3233,21,768,England,431,3,Fw,7,FW
6838,6838,3293,17,768,England,431,2,Mid,4,RSM
6839,6839,3094,19,768,England,431,2,Mid,6,LSM
6840,6840,3205,2,768,England,431,1,Def,2,CB
6841,6841,3244,3,768,England,431,1,Def,2,CB
6842,6842,3612,15,768,England,431,2,Mid,6,LSM
6843,6843,3336,4,768,England,431,1,Def,2,CB
6844,6844,3308,11,768,England,431,2,Mid,4,RSM
6845,6845,3468,0,768,England,431,0,GK,0,GK
6846,6846,10955,23,768,England,431,3,Fw,7,FW
6847,6847,3532,9,768,England,431,1,Def,5,CM
6848,6848,5691,5,769,Colombia,431,1,Def,3,LSB
6849,6849,3494,4,769,Colombia,431,1,Def,2,CB
6850,6850,3445,21,769,Colombia,431,3,Fw,7,FW
6851,6851,5686,20,769,Colombia,431,2,Mid,6,LSM
6852,6852,5685,14,769,Colombia,431,2,Mid,5,CM
6853,6853,6196,2,769,Colombia,431,1,Def,2,CB
6854,6854,5696,1,769,Colombia,431,1,Def,1,RSB
6855,6855,5689,16,769,Colombia,431,2,Mid,4,RSM
6856,6856,5692,12,769,Colombia,431,2,Mid,5,CM
6857,6857,3205,2,768,England,432,1,Def,2,CB
6858,6858,3308,11,768,England,432,2,Mid,4,RSM
6859,6859,3244,3,768,England,432,1,Def,2,CB
6860,6860,3094,19,768,England,432,2,Mid,6,LSM
6861,6861,3233,21,768,England,432,3,Fw,7,FW
6862,6862,3293,17,768,England,432,2,Mid,4,RSM
6863,6863,3612,15,768,England,432,2,Mid,6,LSM
6864,6864,3336,4,768,England,432,1,Def,2,CB
6865,6865,10955,23,768,England,432,3,Fw,7,FW
6866,6866,3494,4,769,Colombia,432,1,Def,2,CB
6867,6867,3445,21,769,Colombia,432,3,Fw,7,FW
6868,6868,5689,16,769,Colombia,432,2,Mid,4,RSM
6869,6869,5692,12,769,Colombia,432,2,Mid,5,CM
6870,6870,6196,2,769,Colombia,432,1,Def,2,CB
6871,6871,5686,20,769,Colombia,432,2,Mid,6,LSM
6872,6872,5691,5,769,Colombia,432,1,Def,3,LSB
6873,6873,5696,1,769,Colombia,432,1,Def,1,RSB
6874,6874,5688,23,769,Colombia,432,3,Fw,7,FW
6875,6875,6193,14,769,Colombia,432,2,Mid,5,CM
6876,6876,3293,17,768,England,433,2,Mid,4,RSM
6877,6877,3244,3,768,England,433,1,Def,2,CB
6878,6878,10955,23,768,England,433,3,Fw,7,FW
6879,6879,3468,0,768,England,433,0,GK,0,GK
6880,6880,3205,2,768,England,433,1,Def,2,CB
6881,6881,3336,4,768,England,433,1,Def,2,CB
6882,6882,3532,9,768,England,433,1,Def,5,CM
6883,6883,3308,11,768,England,433,2,Mid,4,RSM
6884,6884,10956,19,768,England,433,2,Mid,6,LSM
6885,6885,10960,21,768,England,433,3,Fw,7,FW
6886,6886,3612,15,768,England,433,2,Mid,6,LSM
6887,6887,5696,1,769,Colombia,433,1,Def,1,RSB
6888,6888,5689,16,769,Colombia,433,2,Mid,4,RSM
6889,6889,6196,2,769,Colombia,433,1,Def,2,CB
6890,6890,3494,4,769,Colombia,433,1,Def,2,CB
6891,6891,5691,5,769,Colombia,433,1,Def,3,LSB
6892,6892,6193,14,769,Colombia,433,2,Mid,5,CM
6893,6893,3445,21,769,Colombia,433,3,Fw,7,FW
6894,6894,5688,23,769,Colombia,433,3,Fw,7,FW
6895,6895,6334,12,769,Colombia,433,2,Mid,5,CM
6896,6896,5689,16,769,Colombia,434,2,Mid,4,RSM
6897,6897,6334,12,769,Colombia,434,2,Mid,5,CM
6898,6898,3494,4,769,Colombia,434,1,Def,2,CB
6899,6899,6196,2,769,Colombia,434,1,Def,2,CB
6900,6900,5691,5,769,Colombia,434,1,Def,3,LSB
6901,6901,5696,1,769,Colombia,434,1,Def,1,RSB
6902,6902,3445,21,769,Colombia,434,3,Fw,7,FW
6903,6903,5688,23,769,Colombia,434,3,Fw,7,FW
6904,6904,3336,4,768,England,434,1,Def,2,CB
6905,6905,3612,15,768,England,434,2,Mid,6,LSM
6906,6906,3244,3,768,England,434,1,Def,2,CB
6907,6907,3468,0,768,England,434,0,GK,0,GK
6908,6908,10956,19,768,England,434,2,Mid,6,LSM
6909,6909,3293,17,768,England,434,2,Mid,4,RSM
6910,6910,6193,14,769,Colombia,434,2,Mid,5,CM
6911,6911,5686,20,769,Colombia,434,2,Mid,6,LSM
6912,6912,3244,3,768,England,435,1,Def,2,CB
6913,6913,3532,9,768,England,435,1,Def,5,CM
6914,6914,3594,15,768,England,435,2,Mid,6,LSM
6915,6915,3336,4,768,England,435,1,Def,2,CB
6916,6916,3205,2,768,England,435,1,Def,2,CB
6917,6917,10956,19,768,England,435,2,Mid,6,LSM
6918,6918,3293,17,768,England,435,2,Mid,4,RSM
6919,6919,3468,0,768,England,435,0,GK,0,GK
6920,6920,10955,23,768,England,435,3,Fw,7,FW
6921,6921,10960,21,768,England,435,3,Fw,7,FW
6922,6922,3308,11,768,England,435,2,Mid,4,RSM
6923,6923,3318,2,768,England,435,1,Def,2,CB
6924,6924,5549,4,773,Switzerland,435,1,Def,2,CB
6925,6925,5540,12,773,Switzerland,435,2,Mid,5,CM
6926,6926,3500,14,773,Switzerland,435,2,Mid,5,CM
6927,6927,6359,2,773,Switzerland,435,1,Def,2,CB
6928,6928,3533,16,773,Switzerland,435,2,Mid,4,RSM
6929,6929,5544,5,773,Switzerland,435,1,Def,3,LSB
6930,6930,5546,1,773,Switzerland,435,1,Def,1,RSB
6931,6931,5835,22,773,Switzerland,435,3,Fw,7,FW
6932,6932,5544,5,773,Switzerland,436,1,Def,3,LSB
6933,6933,3500,14,773,Switzerland,436,2,Mid,5,CM
6934,6934,5550,0,773,Switzerland,436,0,GK,0,GK
6935,6935,6359,2,773,Switzerland,436,1,Def,2,CB
6936,6936,5546,1,773,Switzerland,436,1,Def,1,RSB
6937,6937,5549,4,773,Switzerland,436,1,Def,2,CB
6938,6938,5540,12,773,Switzerland,436,2,Mid,5,CM
6939,6939,3533,16,773,Switzerland,436,2,Mid,4,RSM
6940,6940,5835,22,773,Switzerland,436,3,Fw,7,FW
6941,6941,5548,20,773,Switzerland,436,2,Mid,6,LSM
6942,6942,5554,18,773,Switzerland,436,2,Mid,5,CM
6943,6943,5549,4,773,Switzerland,437,1,Def,2,CB
6944,6944,3500,14,773,Switzerland,437,2,Mid,5,CM
6945,6945,5546,1,773,Switzerland,437,1,Def,1,RSB
6946,6946,6359,2,773,Switzerland,437,1,Def,2,CB
6947,6947,5544,5,773,Switzerland,437,1,Def,3,LSB
6948,6948,5550,0,773,Switzerland,437,0,GK,0,GK
6949,6949,3533,16,773,Switzerland,437,2,Mid,4,RSM
6950,6950,5540,12,773,Switzerland,437,2,Mid,5,CM
6951,6951,5548,20,773,Switzerland,437,2,Mid,6,LSM
6952,6952,5550,0,773,Switzerland,438,0,GK,0,GK
6953,6953,5540,12,773,Switzerland,438,2,Mid,5,CM
6954,6954,3500,14,773,Switzerland,438,2,Mid,5,CM
6955,6955,6359,2,773,Switzerland,438,1,Def,2,CB
6956,6956,5549,4,773,Switzerland,438,1,Def,2,CB
6957,6957,5544,5,773,Switzerland,438,1,Def,3,LSB
6958,6958,5546,1,773,Switzerland,438,1,Def,1,RSB
6959,6959,3533,16,773,Switzerland,438,2,Mid,4,RSM
6960,6960,5548,20,773,Switzerland,438,2,Mid,6,LSM
6961,6961,5554,18,773,Switzerland,438,2,Mid,5,CM
6962,6962,5540,12,773,Switzerland,439,2,Mid,5,CM
6963,6963,3500,14,773,Switzerland,439,2,Mid,5,CM
6964,6964,5548,20,773,Switzerland,439,2,Mid,6,LSM
6965,6965,5546,1,773,Switzerland,439,1,Def,1,RSB
6966,6966,3533,16,773,Switzerland,439,2,Mid,4,RSM
6967,6967,6359,2,773,Switzerland,439,1,Def,2,CB
6968,6968,5549,4,773,Switzerland,439,1,Def,2,CB
6969,6969,5554,18,773,Switzerland,439,2,Mid,5,CM
6970,6970,5550,0,773,Switzerland,439,0,GK,0,GK
6971,6971,5544,5,773,Switzerland,439,1,Def,3,LSB
6972,6972,5835,22,773,Switzerland,439,3,Fw,7,FW
6973,6973,3500,14,773,Switzerland,440,2,Mid,5,CM
6974,6974,5835,22,773,Switzerland,440,3,Fw,7,FW
6975,6975,5546,1,773,Switzerland,440,1,Def,1,RSB
6976,6976,5540,12,773,Switzerland,440,2,Mid,5,CM
6977,6977,5549,4,773,Switzerland,440,1,Def,2,CB
6978,6978,3533,16,773,Switzerland,440,2,Mid,4,RSM
6979,6979,6359,2,773,Switzerland,440,1,Def,2,CB
6980,6980,5548,20,773,Switzerland,440,2,Mid,6,LSM
6981,6981,5544,5,773,Switzerland,440,1,Def,3,LSB
6982,6982,5554,18,773,Switzerland,440,2,Mid,5,CM
6983,6983,5625,15,790,Sweden,440,2,Mid,6,LSM
6984,6984,4417,23,790,Sweden,440,3,Fw,7,FW
6985,6985,5624,14,790,Sweden,440,2,Mid,5,CM
6986,6986,5621,5,790,Sweden,440,1,Def,3,LSB
6987,6987,5607,4,790,Sweden,440,1,Def,2,CB
6988,6988,3702,2,790,Sweden,440,1,Def,2,CB
6989,6989,11098,21,790,Sweden,440,3,Fw,7,FW
6990,6990,5612,1,790,Sweden,440,1,Def,1,RSB
6991,6991,5613,16,790,Sweden,440,2,Mid,4,RSM
6992,6992,5622,0,790,Sweden,440,0,GK,0,GK
6993,6993,5549,4,773,Switzerland,441,1,Def,2,CB
6994,6994,5548,20,773,Switzerland,441,2,Mid,6,LSM
6995,6995,3500,14,773,Switzerland,441,2,Mid,5,CM
6996,6996,5546,1,773,Switzerland,441,1,Def,1,RSB
6997,6997,3533,16,773,Switzerland,441,2,Mid,4,RSM
6998,6998,5554,18,773,Switzerland,441,2,Mid,5,CM
6999,6999,5540,12,773,Switzerland,441,2,Mid,5,CM
7000,7000,6359,2,773,Switzerland,441,1,Def,2,CB
7001,7001,5544,5,773,Switzerland,441,1,Def,3,LSB
7002,7002,5550,0,773,Switzerland,441,0,GK,0,GK
7003,7003,5835,22,773,Switzerland,441,3,Fw,7,FW
7004,7004,5543,23,773,Switzerland,442,3,Fw,7,FW
7005,7005,5545,20,773,Switzerland,442,2,Mid,6,LSM
7006,7006,5550,0,773,Switzerland,442,0,GK,0,GK
7007,7007,5549,4,773,Switzerland,442,1,Def,2,CB
7008,7008,5540,12,773,Switzerland,442,2,Mid,5,CM
7009,7009,6359,2,773,Switzerland,442,1,Def,2,CB
7010,7010,5546,1,773,Switzerland,442,1,Def,1,RSB
7011,7011,3500,14,773,Switzerland,442,2,Mid,5,CM
7012,7012,3533,16,773,Switzerland,442,2,Mid,4,RSM
7013,7013,5544,5,773,Switzerland,442,1,Def,3,LSB
7014,7014,5835,21,773,Switzerland,442,3,Fw,7,FW
7015,7015,3500,14,773,Switzerland,443,2,Mid,5,CM
7016,7016,3533,16,773,Switzerland,443,2,Mid,4,RSM
7017,7017,5543,23,773,Switzerland,443,3,Fw,7,FW
7018,7018,6359,2,773,Switzerland,443,1,Def,2,CB
7019,7019,5544,5,773,Switzerland,443,1,Def,3,LSB
7020,7020,5549,4,773,Switzerland,443,1,Def,2,CB
7021,7021,5545,20,773,Switzerland,443,2,Mid,6,LSM
7022,7022,5540,12,773,Switzerland,443,2,Mid,5,CM
7023,7023,3444,0,785,Croatia,443,0,GK,0,GK
7024,7024,5469,13,785,Croatia,443,2,Mid,5,CM
7025,7025,5470,19,785,Croatia,443,2,Mid,6,LSM
7026,7026,5461,1,785,Croatia,443,1,Def,1,RSB
7027,7027,5463,17,785,Croatia,443,2,Mid,4,RSM
7028,7028,5457,5,785,Croatia,443,1,Def,3,LSB
7029,7029,3471,2,785,Croatia,443,1,Def,2,CB
7030,7030,5474,20,785,Croatia,443,2,Mid,6,LSM
7031,7031,5465,16,785,Croatia,443,2,Mid,4,RSM
7032,7032,5472,22,785,Croatia,443,3,Fw,7,FW
7033,7033,3094,14,768,England,443,2,Mid,5,CM
7034,7034,3336,4,768,England,443,1,Def,2,CB
7035,7035,10955,21,768,England,443,3,Fw,7,FW
7036,7036,3244,3,768,England,443,1,Def,2,CB
7037,7037,3532,9,768,England,443,1,Def,5,CM
7038,7038,3205,2,768,England,443,1,Def,2,CB
7039,7039,3293,12,768,England,443,2,Mid,5,CM
7040,7040,3233,23,768,England,443,3,Fw,7,FW
7041,7041,3444,0,785,Croatia,444,0,GK,0,GK
7042,7042,5469,13,785,Croatia,444,2,Mid,5,CM
7043,7043,5461,1,785,Croatia,444,1,Def,1,RSB
7044,7044,5465,16,785,Croatia,444,2,Mid,4,RSM
7045,7045,5468,4,785,Croatia,444,1,Def,2,CB
7046,7046,5470,19,785,Croatia,444,2,Mid,6,LSM
