,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
16925,16925,2954,8,782,Belgium,1114,1,Def,4,RSM
16926,16926,3176,6,782,Belgium,1114,1,Def,1,RSB
16927,16927,3509,0,782,Belgium,1114,0,GK,0,GK
16928,16928,6332,4,782,Belgium,1114,1,Def,2,CB
16929,16929,3289,22,782,Belgium,1114,3,Fw,7,FW
16930,16930,5642,10,782,Belgium,1114,1,Def,6,LSM
16931,16931,3621,20,782,Belgium,1114,2,Mid,6,LSM
16932,16932,3077,7,782,Belgium,1114,1,Def,3,LSB
16933,16933,3101,3,782,Belgium,1114,1,Def,2,CB
16934,16934,5630,22,782,Belgium,1114,3,Fw,7,FW
16935,16935,3509,0,782,Belgium,1115,0,GK,0,GK
16936,16936,20005,2,782,Belgium,1115,1,Def,2,CB
16937,16937,3101,3,782,Belgium,1115,1,Def,2,CB
16938,16938,3621,20,782,Belgium,1115,2,Mid,6,LSM
16939,16939,3176,6,782,Belgium,1115,1,Def,1,RSB
16940,16940,5630,22,782,Belgium,1115,3,Fw,7,FW
16941,16941,3077,7,782,Belgium,1115,1,Def,3,LSB
16942,16942,2954,8,782,Belgium,1115,1,Def,4,RSM
16943,16943,10956,9,768,England,1115,1,Def,5,CM
16944,16944,3504,12,768,England,1115,2,Mid,5,CM
16945,16945,3308,6,768,England,1115,1,Def,1,RSB
16946,16946,3468,0,768,England,1115,0,GK,0,GK
16947,16947,3336,4,768,England,1115,1,Def,2,CB
16948,16948,3314,2,768,England,1115,1,Def,2,CB
16949,16949,3244,3,768,England,1115,1,Def,2,CB
16950,16950,3293,14,768,England,1115,2,Mid,5,CM
16951,16951,4597,7,768,England,1115,1,Def,3,LSB
16952,16952,10955,21,768,England,1115,3,Fw,7,FW
16953,16953,3318,23,768,England,1115,3,Fw,7,FW
16954,16954,3468,0,768,England,1116,0,GK,0,GK
16955,16955,3314,2,768,England,1116,1,Def,2,CB
16956,16956,3336,4,768,England,1116,1,Def,2,CB
16957,16957,3244,3,768,England,1116,1,Def,2,CB
16958,16958,10955,21,768,England,1116,3,Fw,7,FW
16959,16959,10956,9,768,England,1116,1,Def,5,CM
16960,16960,3504,12,768,England,1116,2,Mid,5,CM
16961,16961,3318,23,768,England,1116,3,Fw,7,FW
16962,16962,3308,6,768,England,1116,1,Def,1,RSB
16963,16963,3293,14,768,England,1116,2,Mid,5,CM
16964,16964,4597,7,768,England,1116,1,Def,3,LSB
16965,16965,3244,3,768,England,1117,1,Def,2,CB
16966,16966,3336,4,768,England,1117,1,Def,2,CB
16967,16967,10955,21,768,England,1117,3,Fw,7,FW
16968,16968,3293,14,768,England,1117,2,Mid,5,CM
16969,16969,4597,7,768,England,1117,1,Def,3,LSB
16970,16970,3318,23,768,England,1117,3,Fw,7,FW
16971,16971,3308,6,768,England,1117,1,Def,1,RSB
16972,16972,3314,2,768,England,1117,1,Def,2,CB
16973,16973,10956,9,768,England,1117,1,Def,5,CM
16974,16974,3077,7,782,Belgium,1117,1,Def,3,LSB
16975,16975,3621,20,782,Belgium,1117,2,Mid,6,LSM
16976,16976,5630,22,782,Belgium,1117,3,Fw,7,FW
16977,16977,3089,16,782,Belgium,1117,2,Mid,4,RSM
16978,16978,3176,6,782,Belgium,1117,1,Def,1,RSB
16979,16979,5642,10,782,Belgium,1117,1,Def,6,LSM
16980,16980,3509,0,782,Belgium,1117,0,GK,0,GK
16981,16981,3101,3,782,Belgium,1117,1,Def,2,CB
16982,16982,3037,8,782,Belgium,1118,1,Def,4,RSM
16983,16983,3077,7,782,Belgium,1118,1,Def,3,LSB
16984,16984,3621,20,782,Belgium,1118,2,Mid,6,LSM
16985,16985,3089,16,782,Belgium,1118,2,Mid,4,RSM
16986,16986,3308,6,768,England,1118,1,Def,1,RSB
16987,16987,10956,9,768,England,1118,1,Def,5,CM
16988,16988,3244,3,768,England,1118,1,Def,2,CB
16989,16989,3336,4,768,England,1118,1,Def,2,CB
16990,16990,3293,14,768,England,1118,2,Mid,5,CM
16991,16991,3314,2,768,England,1118,1,Def,2,CB
16992,16992,4597,7,768,England,1118,1,Def,3,LSB
16993,16993,3094,12,768,England,1118,2,Mid,5,CM
16994,16994,3318,23,768,England,1118,3,Fw,7,FW
16995,16995,10955,21,768,England,1118,3,Fw,7,FW
16996,16996,10956,9,768,England,1119,1,Def,5,CM
16997,16997,3318,23,768,England,1119,3,Fw,7,FW
16998,16998,3094,12,768,England,1119,2,Mid,5,CM
16999,16999,3308,6,768,England,1119,1,Def,1,RSB
17000,17000,6332,4,782,Belgium,1119,1,Def,2,CB
17001,17001,3077,7,782,Belgium,1119,1,Def,3,LSB
17002,17002,5642,10,782,Belgium,1119,1,Def,6,LSM
17003,17003,3037,8,782,Belgium,1119,1,Def,4,RSM
17004,17004,3101,3,782,Belgium,1119,1,Def,2,CB
17005,17005,20005,2,782,Belgium,1119,1,Def,2,CB
17006,17006,3089,16,782,Belgium,1119,2,Mid,4,RSM
17007,17007,3621,20,782,Belgium,1119,2,Mid,6,LSM
17008,17008,3176,6,782,Belgium,1119,1,Def,1,RSB
17009,17009,3509,0,782,Belgium,1119,0,GK,0,GK
17010,17010,3314,2,768,England,1119,1,Def,2,CB
17011,17011,3244,3,768,England,1119,1,Def,2,CB
17012,17012,4597,7,768,England,1119,1,Def,3,LSB
17013,17013,3336,4,768,England,1119,1,Def,2,CB
17014,17014,3293,14,768,England,1119,2,Mid,5,CM
17015,17015,10955,21,768,England,1119,3,Fw,7,FW
17016,17016,3308,6,768,England,1120,1,Def,1,RSB
17017,17017,3468,0,768,England,1120,0,GK,0,GK
17018,17018,3244,3,768,England,1120,1,Def,2,CB
17019,17019,3336,4,768,England,1120,1,Def,2,CB
17020,17020,3314,2,768,England,1120,1,Def,2,CB
17021,17021,10956,9,768,England,1120,1,Def,5,CM
17022,17022,3094,12,768,England,1120,2,Mid,5,CM
17023,17023,3176,6,782,Belgium,1120,1,Def,1,RSB
17024,17024,5630,22,782,Belgium,1120,3,Fw,7,FW
17025,17025,5642,10,782,Belgium,1120,1,Def,6,LSM
17026,17026,3621,20,782,Belgium,1120,2,Mid,6,LSM
17027,17027,3089,16,782,Belgium,1120,2,Mid,4,RSM
17028,17028,20005,2,782,Belgium,1120,1,Def,2,CB
17029,17029,3101,3,782,Belgium,1120,1,Def,2,CB
17030,17030,3077,7,782,Belgium,1120,1,Def,3,LSB
17031,17031,6332,4,782,Belgium,1120,1,Def,2,CB
17032,17032,5251,18,774,Egypt,1120,2,Mid,5,CM
17033,17033,4063,4,774,Egypt,1120,1,Def,2,CB
17034,17034,5250,1,774,Egypt,1120,1,Def,1,RSB
17035,17035,3568,8,774,Egypt,1120,1,Def,4,RSM
17036,17036,3531,16,774,Egypt,1120,2,Mid,4,RSM
17037,17037,5254,2,774,Egypt,1120,1,Def,2,CB
17038,17038,5263,5,774,Egypt,1120,1,Def,3,LSB
17039,17039,5261,20,774,Egypt,1120,2,Mid,6,LSM
17040,17040,5263,5,774,Egypt,1121,1,Def,3,LSB
17041,17041,5252,22,774,Egypt,1121,3,Fw,7,FW
17042,17042,4063,4,774,Egypt,1121,1,Def,2,CB
17043,17043,5254,2,774,Egypt,1121,1,Def,2,CB
17044,17044,5250,1,774,Egypt,1121,1,Def,1,RSB
17045,17045,5251,18,774,Egypt,1121,2,Mid,5,CM
17046,17046,3568,8,774,Egypt,1121,1,Def,4,RSM
17047,17047,3531,16,774,Egypt,1121,2,Mid,4,RSM
17048,17048,5262,10,774,Egypt,1121,1,Def,6,LSM
17049,17049,5181,8,796,Russia,1121,1,Def,4,RSM
17050,17050,5193,5,796,Russia,1121,1,Def,3,LSB
17051,17051,5177,18,796,Russia,1121,2,Mid,5,CM
17052,17052,5171,10,796,Russia,1121,1,Def,6,LSM
17053,17053,5170,1,796,Russia,1121,1,Def,1,RSB
17054,17054,5182,16,796,Russia,1121,2,Mid,4,RSM
17055,17055,5174,4,796,Russia,1122,1,Def,2,CB
17056,17056,5186,20,796,Russia,1122,2,Mid,6,LSM
17057,17057,5171,10,796,Russia,1122,1,Def,6,LSM
17058,17058,5195,22,796,Russia,1122,3,Fw,7,FW
17059,17059,5170,1,796,Russia,1122,1,Def,1,RSB
17060,17060,5182,16,796,Russia,1122,2,Mid,4,RSM
17061,17061,5252,22,774,Egypt,1122,3,Fw,7,FW
17062,17062,5261,20,774,Egypt,1122,2,Mid,6,LSM
17063,17063,5251,18,774,Egypt,1122,2,Mid,5,CM
17064,17064,3568,8,774,Egypt,1122,1,Def,4,RSM
17065,17065,5250,1,774,Egypt,1122,1,Def,1,RSB
17066,17066,5254,2,774,Egypt,1122,1,Def,2,CB
17067,17067,5262,10,774,Egypt,1122,1,Def,6,LSM
17068,17068,5263,5,774,Egypt,1122,1,Def,3,LSB
17069,17069,3531,16,774,Egypt,1122,2,Mid,4,RSM
17070,17070,5193,5,796,Russia,1122,1,Def,3,LSB
17071,17071,5181,8,796,Russia,1122,1,Def,4,RSM
17072,17072,5175,2,796,Russia,1122,1,Def,2,CB
17073,17073,5177,18,796,Russia,1122,2,Mid,5,CM
17074,17074,5175,2,796,Russia,1123,1,Def,2,CB
17075,17075,5171,10,796,Russia,1123,1,Def,6,LSM
17076,17076,5186,20,796,Russia,1123,2,Mid,6,LSM
17077,17077,5193,5,796,Russia,1123,1,Def,3,LSB
17078,17078,5195,22,796,Russia,1123,3,Fw,7,FW
17079,17079,5182,16,796,Russia,1123,2,Mid,4,RSM
17080,17080,3568,8,774,Egypt,1123,1,Def,4,RSM
17081,17081,5250,1,774,Egypt,1123,1,Def,1,RSB
17082,17082,5254,2,774,Egypt,1123,1,Def,2,CB
17083,17083,4063,4,774,Egypt,1123,1,Def,2,CB
17084,17084,5263,5,774,Egypt,1123,1,Def,3,LSB
17085,17085,5252,22,774,Egypt,1123,3,Fw,7,FW
17086,17086,5251,18,774,Egypt,1123,2,Mid,5,CM
17087,17087,5262,10,774,Egypt,1123,1,Def,6,LSM
17088,17088,3531,16,774,Egypt,1123,2,Mid,4,RSM
17089,17089,5170,1,796,Russia,1123,1,Def,1,RSB
17090,17090,5177,18,796,Russia,1123,2,Mid,5,CM
17091,17091,5171,10,796,Russia,1124,1,Def,6,LSM
17092,17092,5182,16,796,Russia,1124,2,Mid,4,RSM
17093,17093,5170,1,796,Russia,1124,1,Def,1,RSB
17094,17094,5175,2,796,Russia,1124,1,Def,2,CB
17095,17095,5195,22,796,Russia,1124,3,Fw,7,FW
17096,17096,5181,8,796,Russia,1124,1,Def,4,RSM
17097,17097,5186,20,796,Russia,1124,2,Mid,6,LSM
17098,17098,5193,5,796,Russia,1124,1,Def,3,LSB
17099,17099,5177,18,796,Russia,1124,2,Mid,5,CM
17100,17100,5250,1,774,Egypt,1124,1,Def,1,RSB
17101,17101,5254,2,774,Egypt,1124,1,Def,2,CB
17102,17102,4063,4,774,Egypt,1124,1,Def,2,CB
17103,17103,5263,5,774,Egypt,1124,1,Def,3,LSB
17104,17104,5261,20,774,Egypt,1124,2,Mid,6,LSM
17105,17105,3531,16,774,Egypt,1124,2,Mid,4,RSM
17106,17106,5262,10,774,Egypt,1124,1,Def,6,LSM
17107,17107,5252,22,774,Egypt,1124,3,Fw,7,FW
17108,17108,5174,4,796,Russia,1124,1,Def,2,CB
17109,17109,5172,0,796,Russia,1124,0,GK,0,GK
17110,17110,4063,4,774,Egypt,1125,1,Def,2,CB
17111,17111,5261,20,774,Egypt,1125,2,Mid,6,LSM
17112,17112,5251,18,774,Egypt,1125,2,Mid,5,CM
17113,17113,3568,8,774,Egypt,1125,1,Def,4,RSM
17114,17114,5263,5,774,Egypt,1125,1,Def,3,LSB
17115,17115,5262,10,774,Egypt,1125,1,Def,6,LSM
17116,17116,5250,1,774,Egypt,1125,1,Def,1,RSB
17117,17117,5254,2,774,Egypt,1125,1,Def,2,CB
17118,17118,3531,16,774,Egypt,1125,2,Mid,4,RSM
17119,17119,5186,20,796,Russia,1125,2,Mid,6,LSM
17120,17120,5193,5,796,Russia,1125,1,Def,3,LSB
17121,17121,5195,22,796,Russia,1125,3,Fw,7,FW
17122,17122,5182,16,796,Russia,1125,2,Mid,4,RSM
17123,17123,5171,10,796,Russia,1125,1,Def,6,LSM
17124,17124,5177,18,796,Russia,1125,2,Mid,5,CM
17125,17125,5170,1,796,Russia,1125,1,Def,1,RSB
17126,17126,5175,2,796,Russia,1125,1,Def,2,CB
17127,17127,5181,8,796,Russia,1125,1,Def,4,RSM
17128,17128,5174,4,796,Russia,1125,1,Def,2,CB
17129,17129,5172,0,796,Russia,1125,0,GK,0,GK
17130,17130,5262,10,774,Egypt,1126,1,Def,6,LSM
17131,17131,5250,1,774,Egypt,1126,1,Def,1,RSB
17132,17132,5261,20,774,Egypt,1126,2,Mid,6,LSM
17133,17133,5251,18,774,Egypt,1126,2,Mid,5,CM
17134,17134,5263,5,774,Egypt,1126,1,Def,3,LSB
17135,17135,4063,4,774,Egypt,1126,1,Def,2,CB
17136,17136,5254,2,774,Egypt,1126,1,Def,2,CB
17137,17137,3568,8,774,Egypt,1126,1,Def,4,RSM
17138,17138,5252,22,774,Egypt,1126,3,Fw,7,FW
17139,17139,3531,16,774,Egypt,1126,2,Mid,4,RSM
17140,17140,5175,2,796,Russia,1127,1,Def,2,CB
17141,17141,5177,18,796,Russia,1127,2,Mid,5,CM
17142,17142,5181,8,796,Russia,1127,1,Def,4,RSM
17143,17143,5171,10,796,Russia,1127,1,Def,6,LSM
17144,17144,5193,5,796,Russia,1127,1,Def,3,LSB
17145,17145,5195,22,796,Russia,1127,3,Fw,7,FW
17146,17146,5182,16,796,Russia,1127,2,Mid,4,RSM
17147,17147,5170,1,796,Russia,1127,1,Def,1,RSB
17148,17148,5174,4,796,Russia,1127,1,Def,2,CB
17149,17149,5186,20,796,Russia,1127,2,Mid,6,LSM
17150,17150,3531,16,774,Egypt,1127,2,Mid,4,RSM
17151,17151,5252,22,774,Egypt,1127,3,Fw,7,FW
17152,17152,3568,8,774,Egypt,1127,1,Def,4,RSM
17153,17153,5263,5,774,Egypt,1127,1,Def,3,LSB
17154,17154,5262,10,774,Egypt,1127,1,Def,6,LSM
17155,17155,5195,22,796,Russia,1128,3,Fw,7,FW
17156,17156,5182,16,796,Russia,1128,2,Mid,4,RSM
17157,17157,5177,18,796,Russia,1128,2,Mid,5,CM
17158,17158,5186,20,796,Russia,1128,2,Mid,6,LSM
17159,17159,5261,20,774,Egypt,1128,2,Mid,6,LSM
17160,17160,3568,8,774,Egypt,1128,1,Def,4,RSM
17161,17161,5251,18,774,Egypt,1128,2,Mid,5,CM
17162,17162,5263,5,774,Egypt,1128,1,Def,3,LSB
17163,17163,5262,10,774,Egypt,1128,1,Def,6,LSM
17164,17164,5252,22,774,Egypt,1128,3,Fw,7,FW
17165,17165,5171,10,796,Russia,1128,1,Def,6,LSM
17166,17166,5175,2,796,Russia,1128,1,Def,2,CB
17167,17167,5181,8,796,Russia,1128,1,Def,4,RSM
17168,17168,5193,5,796,Russia,1128,1,Def,3,LSB
17169,17169,5170,1,796,Russia,1128,1,Def,1,RSB
17170,17170,5174,4,796,Russia,1128,1,Def,2,CB
17171,17171,5170,1,796,Russia,1129,1,Def,1,RSB
17172,17172,5182,16,796,Russia,1129,2,Mid,4,RSM
17173,17173,5181,8,796,Russia,1129,1,Def,4,RSM
17174,17174,5171,10,796,Russia,1129,1,Def,6,LSM
17175,17175,5195,22,796,Russia,1129,3,Fw,7,FW
17176,17176,5193,5,796,Russia,1129,1,Def,3,LSB
17177,17177,5186,20,796,Russia,1129,2,Mid,6,LSM
17178,17178,5177,18,796,Russia,1129,2,Mid,5,CM
17179,17179,3568,8,774,Egypt,1129,1,Def,4,RSM
17180,17180,5262,10,774,Egypt,1129,1,Def,6,LSM
17181,17181,5250,1,774,Egypt,1129,1,Def,1,RSB
17182,17182,5251,18,774,Egypt,1129,2,Mid,5,CM
17183,17183,3531,16,774,Egypt,1129,2,Mid,4,RSM
17184,17184,5261,20,774,Egypt,1129,2,Mid,6,LSM
17185,17185,5263,5,774,Egypt,1129,1,Def,3,LSB
17186,17186,5254,2,774,Egypt,1129,1,Def,2,CB
17187,17187,5252,22,774,Egypt,1129,3,Fw,7,FW
17188,17188,4063,4,774,Egypt,1129,1,Def,2,CB
17189,17189,5262,10,774,Egypt,1130,1,Def,6,LSM
17190,17190,5251,18,774,Egypt,1130,2,Mid,5,CM
17191,17191,5250,1,774,Egypt,1130,1,Def,1,RSB
17192,17192,5261,20,774,Egypt,1130,2,Mid,6,LSM
17193,17193,5252,22,774,Egypt,1130,3,Fw,7,FW
17194,17194,3531,16,774,Egypt,1130,2,Mid,4,RSM
17195,17195,5254,2,774,Egypt,1130,1,Def,2,CB
17196,17196,5181,8,796,Russia,1130,1,Def,4,RSM
17197,17197,5177,18,796,Russia,1130,2,Mid,5,CM
17198,17198,5195,22,796,Russia,1130,3,Fw,7,FW
17199,17199,5182,16,796,Russia,1130,2,Mid,4,RSM
17200,17200,5186,20,796,Russia,1130,2,Mid,6,LSM
17201,17201,5170,1,796,Russia,1130,1,Def,1,RSB
17202,17202,5172,0,796,Russia,1130,0,GK,0,GK
17203,17203,5171,10,796,Russia,1131,1,Def,6,LSM
17204,17204,5182,16,796,Russia,1131,2,Mid,4,RSM
17205,17205,5181,8,796,Russia,1131,1,Def,4,RSM
17206,17206,5175,2,796,Russia,1131,1,Def,2,CB
17207,17207,5174,4,796,Russia,1131,1,Def,2,CB
17208,17208,5193,5,796,Russia,1131,1,Def,3,LSB
17209,17209,5186,20,796,Russia,1131,2,Mid,6,LSM
17210,17210,5195,22,796,Russia,1131,3,Fw,7,FW
17211,17211,5177,18,796,Russia,1131,2,Mid,5,CM
17212,17212,5170,1,796,Russia,1131,1,Def,1,RSB
17213,17213,5250,1,774,Egypt,1131,1,Def,1,RSB
17214,17214,5262,12,774,Egypt,1131,2,Mid,5,CM
17215,17215,5251,14,774,Egypt,1131,2,Mid,5,CM
17216,17216,5253,16,774,Egypt,1131,2,Mid,4,RSM
17217,17217,5263,5,774,Egypt,1131,1,Def,3,LSB
17218,17218,5252,23,774,Egypt,1131,3,Fw,7,FW
17219,17219,5261,15,774,Egypt,1131,2,Mid,6,LSM
17220,17220,3531,21,774,Egypt,1131,3,Fw,7,FW
17221,17221,3536,15,774,Egypt,1131,2,Mid,6,LSM
17222,17222,5254,2,774,Egypt,1132,1,Def,2,CB
17223,17223,5250,1,774,Egypt,1132,1,Def,1,RSB
17224,17224,5251,14,774,Egypt,1132,2,Mid,5,CM
17225,17225,5263,5,774,Egypt,1132,1,Def,3,LSB
17226,17226,3536,15,774,Egypt,1132,2,Mid,6,LSM
17227,17227,5262,12,774,Egypt,1132,2,Mid,5,CM
17228,17228,3531,21,774,Egypt,1132,3,Fw,7,FW
17229,17229,5252,23,774,Egypt,1132,3,Fw,7,FW
17230,17230,5253,16,774,Egypt,1132,2,Mid,4,RSM
17231,17231,4063,4,774,Egypt,1132,1,Def,2,CB
17232,17232,5265,0,774,Egypt,1132,0,GK,0,GK
17233,17233,5179,20,796,Russia,1133,2,Mid,6,LSM
17234,17234,5177,18,796,Russia,1133,2,Mid,5,CM
17235,17235,5195,22,796,Russia,1133,3,Fw,7,FW
17236,17236,5193,5,796,Russia,1133,1,Def,3,LSB
17237,17237,5182,16,796,Russia,1133,2,Mid,4,RSM
17238,17238,5170,1,796,Russia,1133,1,Def,1,RSB
17239,17239,5194,22,796,Russia,1133,3,Fw,7,FW
17240,17240,5171,10,796,Russia,1133,1,Def,6,LSM
17241,17241,5181,8,796,Russia,1133,1,Def,4,RSM
17242,17242,5175,2,796,Russia,1133,1,Def,2,CB
17243,17243,5172,0,796,Russia,1133,0,GK,0,GK
17244,17244,5174,4,796,Russia,1133,1,Def,2,CB
17245,17245,5254,2,774,Egypt,1134,1,Def,2,CB
17246,17246,5265,0,774,Egypt,1134,0,GK,0,GK
17247,17247,4063,4,774,Egypt,1134,1,Def,2,CB
17248,17248,5263,5,774,Egypt,1134,1,Def,3,LSB
17249,17249,5262,12,774,Egypt,1134,2,Mid,5,CM
17250,17250,5250,1,774,Egypt,1134,1,Def,1,RSB
17251,17251,5253,16,774,Egypt,1134,2,Mid,4,RSM
17252,17252,3536,15,774,Egypt,1134,2,Mid,6,LSM
17253,17253,5257,23,774,Egypt,1134,3,Fw,7,FW
17254,17254,5251,14,774,Egypt,1134,2,Mid,5,CM
17255,17255,5177,18,796,Russia,1134,2,Mid,5,CM
17256,17256,5194,22,796,Russia,1134,3,Fw,7,FW
17257,17257,5182,16,796,Russia,1134,2,Mid,4,RSM
17258,17258,5170,1,796,Russia,1134,1,Def,1,RSB
17259,17259,5171,10,796,Russia,1134,1,Def,6,LSM
17260,17260,5181,8,796,Russia,1134,1,Def,4,RSM
17261,17261,5193,5,796,Russia,1134,1,Def,3,LSB
17262,17262,5174,4,796,Russia,1134,1,Def,2,CB
17263,17263,5179,20,796,Russia,1135,2,Mid,6,LSM
17264,17264,5181,8,796,Russia,1135,1,Def,4,RSM
17265,17265,5171,10,796,Russia,1135,1,Def,6,LSM
17266,17266,5177,18,796,Russia,1135,2,Mid,5,CM
17267,17267,5182,16,796,Russia,1135,2,Mid,4,RSM
17268,17268,5175,2,796,Russia,1135,1,Def,2,CB
17269,17269,5170,1,796,Russia,1135,1,Def,1,RSB
17270,17270,5677,5,796,Russia,1135,1,Def,3,LSB
17271,17271,5250,1,774,Egypt,1135,1,Def,1,RSB
17272,17272,5262,12,774,Egypt,1135,2,Mid,5,CM
17273,17273,3536,15,774,Egypt,1135,2,Mid,6,LSM
17274,17274,5251,14,774,Egypt,1135,2,Mid,5,CM
17275,17275,5263,5,774,Egypt,1135,1,Def,3,LSB
17276,17276,3531,21,774,Egypt,1135,3,Fw,7,FW
17277,17277,5253,16,774,Egypt,1135,2,Mid,4,RSM
17278,17278,5257,23,774,Egypt,1135,3,Fw,7,FW
17279,17279,5251,14,774,Egypt,1136,2,Mid,5,CM
17280,17280,5250,1,774,Egypt,1136,1,Def,1,RSB
17281,17281,5253,16,774,Egypt,1136,2,Mid,4,RSM
17282,17282,5254,2,774,Egypt,1136,1,Def,2,CB
17283,17283,4063,4,774,Egypt,1136,1,Def,2,CB
17284,17284,5263,5,774,Egypt,1136,1,Def,3,LSB
17285,17285,5257,23,774,Egypt,1136,3,Fw,7,FW
17286,17286,3531,21,774,Egypt,1136,3,Fw,7,FW
17287,17287,5262,12,774,Egypt,1136,2,Mid,5,CM
17288,17288,3536,15,774,Egypt,1136,2,Mid,6,LSM
17289,17289,5265,0,774,Egypt,1136,0,GK,0,GK
17290,17290,5262,12,774,Egypt,1137,2,Mid,5,CM
17291,17291,5250,1,774,Egypt,1137,1,Def,1,RSB
17292,17292,5251,14,774,Egypt,1137,2,Mid,5,CM
17293,17293,5263,5,774,Egypt,1137,1,Def,3,LSB
17294,17294,5257,23,774,Egypt,1137,3,Fw,7,FW
17295,17295,5472,22,785,Croatia,1137,3,Fw,7,FW
17296,17296,5470,10,785,Croatia,1137,1,Def,6,LSM
17297,17297,5463,8,785,Croatia,1137,1,Def,4,RSM
17298,17298,5468,4,785,Croatia,1137,1,Def,2,CB
17299,17299,5457,5,785,Croatia,1137,1,Def,3,LSB
17300,17300,3444,0,785,Croatia,1137,0,GK,0,GK
17301,17301,3471,2,785,Croatia,1137,1,Def,2,CB
17302,17302,5461,1,785,Croatia,1137,1,Def,1,RSB
17303,17303,5470,10,785,Croatia,1138,1,Def,6,LSM
17304,17304,5460,18,785,Croatia,1138,2,Mid,5,CM
17305,17305,5461,1,785,Croatia,1138,1,Def,1,RSB
17306,17306,3471,2,785,Croatia,1138,1,Def,2,CB
17307,17307,5468,4,785,Croatia,1138,1,Def,2,CB
17308,17308,5457,5,785,Croatia,1138,1,Def,3,LSB
17309,17309,5472,22,785,Croatia,1138,3,Fw,7,FW
17310,17310,5474,20,785,Croatia,1138,2,Mid,6,LSM
17311,17311,5465,16,785,Croatia,1138,2,Mid,4,RSM
17312,17312,5463,8,785,Croatia,1138,1,Def,4,RSM
17313,17313,3471,2,785,Croatia,1139,1,Def,2,CB
17314,17314,5461,1,785,Croatia,1139,1,Def,1,RSB
17315,17315,5463,8,785,Croatia,1139,1,Def,4,RSM
17316,17316,5457,5,785,Croatia,1139,1,Def,3,LSB
17317,17317,5474,20,785,Croatia,1139,2,Mid,6,LSM
17318,17318,5470,10,785,Croatia,1139,1,Def,6,LSM
17319,17319,5465,16,785,Croatia,1139,2,Mid,4,RSM
17320,17320,5472,22,785,Croatia,1139,3,Fw,7,FW
17321,17321,5195,22,796,Russia,1139,3,Fw,7,FW
17322,17322,5179,12,796,Russia,1139,2,Mid,5,CM
17323,17323,5171,14,796,Russia,1139,2,Mid,5,CM
17324,17324,5186,20,796,Russia,1139,2,Mid,6,LSM
17325,17325,5170,1,796,Russia,1139,1,Def,1,RSB
17326,17326,5468,4,785,Croatia,1139,1,Def,2,CB
17327,17327,5460,18,785,Croatia,1139,2,Mid,5,CM
17328,17328,5474,20,785,Croatia,1140,2,Mid,6,LSM
17329,17329,5463,8,785,Croatia,1140,1,Def,4,RSM
17330,17330,5460,18,785,Croatia,1140,2,Mid,5,CM
17331,17331,5461,1,785,Croatia,1140,1,Def,1,RSB
17332,17332,5465,16,785,Croatia,1140,2,Mid,4,RSM
17333,17333,5457,5,785,Croatia,1140,1,Def,3,LSB
17334,17334,5170,1,796,Russia,1140,1,Def,1,RSB
17335,17335,5177,18,796,Russia,1140,2,Mid,5,CM
17336,17336,5175,2,796,Russia,1140,1,Def,2,CB
17337,17337,5174,4,796,Russia,1140,1,Def,2,CB
17338,17338,5182,16,796,Russia,1140,2,Mid,4,RSM
17339,17339,5470,10,785,Croatia,1140,1,Def,6,LSM
17340,17340,3471,2,785,Croatia,1140,1,Def,2,CB
17341,17341,5468,4,785,Croatia,1140,1,Def,2,CB
17342,17342,5461,1,785,Croatia,1141,1,Def,1,RSB
17343,17343,5472,22,785,Croatia,1141,3,Fw,7,FW
17344,17344,5470,10,785,Croatia,1141,1,Def,6,LSM
17345,17345,5463,8,785,Croatia,1141,1,Def,4,RSM
17346,17346,5457,5,785,Croatia,1141,1,Def,3,LSB
17347,17347,5465,16,785,Croatia,1141,2,Mid,4,RSM
17348,17348,5460,18,785,Croatia,1141,2,Mid,5,CM
17349,17349,5468,4,785,Croatia,1141,1,Def,2,CB
17350,17350,3444,0,785,Croatia,1141,0,GK,0,GK
17351,17351,3471,2,785,Croatia,1141,1,Def,2,CB
17352,17352,5174,4,796,Russia,1141,1,Def,2,CB
17353,17353,5195,22,796,Russia,1141,3,Fw,7,FW
17354,17354,5677,5,796,Russia,1141,1,Def,3,LSB
17355,17355,5182,16,796,Russia,1141,2,Mid,4,RSM
17356,17356,5171,14,796,Russia,1141,2,Mid,5,CM
17357,17357,5186,20,796,Russia,1141,2,Mid,6,LSM
17358,17358,5179,12,796,Russia,1141,2,Mid,5,CM
17359,17359,5170,1,796,Russia,1141,1,Def,1,RSB
17360,17360,5470,10,785,Croatia,1142,1,Def,6,LSM
17361,17361,5463,8,785,Croatia,1142,1,Def,4,RSM
17362,17362,5460,18,785,Croatia,1142,2,Mid,5,CM
17363,17363,5472,22,785,Croatia,1142,3,Fw,7,FW
17364,17364,5457,5,785,Croatia,1142,1,Def,3,LSB
17365,17365,3471,2,785,Croatia,1142,1,Def,2,CB
17366,17366,3444,0,785,Croatia,1142,0,GK,0,GK
17367,17367,5461,1,785,Croatia,1142,1,Def,1,RSB
17368,17368,5171,14,796,Russia,1142,2,Mid,5,CM
17369,17369,5174,4,796,Russia,1142,1,Def,2,CB
17370,17370,5677,5,796,Russia,1142,1,Def,3,LSB
17371,17371,5186,20,796,Russia,1142,2,Mid,6,LSM
