,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
30651,30651,5621,5,790,Sweden,2634,1,Def,3,LSB
30652,30652,5624,14,790,Sweden,2634,2,Mid,5,CM
30653,30653,3702,2,790,Sweden,2634,1,Def,2,CB
30654,30654,5622,0,790,Sweden,2634,0,GK,0,GK
30655,30655,5549,4,773,Switzerland,2635,1,Def,2,CB
30656,30656,5540,12,773,Switzerland,2635,2,Mid,5,CM
30657,30657,3500,14,773,Switzerland,2635,2,Mid,5,CM
30658,30658,6359,2,773,Switzerland,2635,1,Def,2,CB
30659,30659,3533,16,773,Switzerland,2635,2,Mid,4,RSM
30660,30660,5544,5,773,Switzerland,2635,1,Def,3,LSB
30661,30661,5546,1,773,Switzerland,2635,1,Def,1,RSB
30662,30662,5835,22,773,Switzerland,2635,3,Fw,7,FW
30663,30663,5607,4,790,Sweden,2635,1,Def,2,CB
30664,30664,5612,1,790,Sweden,2635,1,Def,1,RSB
30665,30665,5548,20,773,Switzerland,2635,2,Mid,6,LSM
30666,30666,5613,16,790,Sweden,2636,2,Mid,4,RSM
30667,30667,5612,1,790,Sweden,2636,1,Def,1,RSB
30668,30668,5544,5,773,Switzerland,2636,1,Def,3,LSB
30669,30669,3500,14,773,Switzerland,2636,2,Mid,5,CM
30670,30670,5550,0,773,Switzerland,2636,0,GK,0,GK
30671,30671,6359,2,773,Switzerland,2636,1,Def,2,CB
30672,30672,5546,1,773,Switzerland,2636,1,Def,1,RSB
30673,30673,5549,4,773,Switzerland,2636,1,Def,2,CB
30674,30674,5540,12,773,Switzerland,2636,2,Mid,5,CM
30675,30675,3533,16,773,Switzerland,2636,2,Mid,4,RSM
30676,30676,5835,22,773,Switzerland,2636,3,Fw,7,FW
30677,30677,5548,20,773,Switzerland,2637,2,Mid,6,LSM
30678,30678,5544,5,773,Switzerland,2637,1,Def,3,LSB
30679,30679,5613,16,790,Sweden,2637,2,Mid,4,RSM
30680,30680,11098,21,790,Sweden,2637,3,Fw,7,FW
30681,30681,5621,5,790,Sweden,2637,1,Def,3,LSB
30682,30682,5625,15,790,Sweden,2637,2,Mid,6,LSM
30683,30683,5550,0,773,Switzerland,2637,0,GK,0,GK
30684,30684,5549,4,773,Switzerland,2637,1,Def,2,CB
30685,30685,3500,14,773,Switzerland,2637,2,Mid,5,CM
30686,30686,5554,18,773,Switzerland,2637,2,Mid,5,CM
30687,30687,3702,2,790,Sweden,2638,1,Def,2,CB
30688,30688,5622,0,790,Sweden,2638,0,GK,0,GK
30689,30689,5607,4,790,Sweden,2638,1,Def,2,CB
30690,30690,11098,21,790,Sweden,2638,3,Fw,7,FW
30691,30691,5624,14,790,Sweden,2638,2,Mid,5,CM
30692,30692,4417,23,790,Sweden,2638,3,Fw,7,FW
30693,30693,5550,0,773,Switzerland,2638,0,GK,0,GK
30694,30694,6359,2,773,Switzerland,2638,1,Def,2,CB
30695,30695,3533,16,773,Switzerland,2638,2,Mid,4,RSM
30696,30696,5611,12,790,Sweden,2638,2,Mid,5,CM
30697,30697,5550,0,773,Switzerland,2639,0,GK,0,GK
30698,30698,5835,22,773,Switzerland,2639,3,Fw,7,FW
30699,30699,4417,23,790,Sweden,2639,3,Fw,7,FW
30700,30700,5612,1,790,Sweden,2639,1,Def,1,RSB
30701,30701,11098,21,790,Sweden,2639,3,Fw,7,FW
30702,30702,5613,16,790,Sweden,2639,2,Mid,4,RSM
30703,30703,5549,4,773,Switzerland,2639,1,Def,2,CB
30704,30704,5540,12,773,Switzerland,2639,2,Mid,5,CM
30705,30705,5548,20,773,Switzerland,2639,2,Mid,6,LSM
30706,30706,3500,14,773,Switzerland,2639,2,Mid,5,CM
30707,30707,5544,5,773,Switzerland,2639,1,Def,3,LSB
30708,30708,6359,2,773,Switzerland,2639,1,Def,2,CB
30709,30709,5546,1,773,Switzerland,2639,1,Def,1,RSB
30710,30710,3533,16,773,Switzerland,2639,2,Mid,4,RSM
30711,30711,5554,18,773,Switzerland,2639,2,Mid,5,CM
30712,30712,5622,0,790,Sweden,2640,0,GK,0,GK
30713,30713,5607,4,790,Sweden,2640,1,Def,2,CB
30714,30714,5613,16,790,Sweden,2640,2,Mid,4,RSM
30715,30715,11098,21,790,Sweden,2640,3,Fw,7,FW
30716,30716,6359,2,773,Switzerland,2640,1,Def,2,CB
30717,30717,5548,20,773,Switzerland,2640,2,Mid,6,LSM
30718,30718,5612,1,790,Sweden,2640,1,Def,1,RSB
30719,30719,4417,23,790,Sweden,2640,3,Fw,7,FW
30720,30720,5540,12,773,Switzerland,2641,2,Mid,5,CM
30721,30721,5548,20,773,Switzerland,2641,2,Mid,6,LSM
30722,30722,3500,14,773,Switzerland,2641,2,Mid,5,CM
30723,30723,5549,4,773,Switzerland,2641,1,Def,2,CB
30724,30724,6359,2,773,Switzerland,2641,1,Def,2,CB
30725,30725,3533,16,773,Switzerland,2641,2,Mid,4,RSM
30726,30726,5621,5,790,Sweden,2641,1,Def,3,LSB
30727,30727,4417,23,790,Sweden,2641,3,Fw,7,FW
30728,30728,5546,1,773,Switzerland,2641,1,Def,1,RSB
30729,30729,5835,22,773,Switzerland,2641,3,Fw,7,FW
30730,30730,3702,2,790,Sweden,2642,1,Def,2,CB
30731,30731,5622,0,790,Sweden,2642,0,GK,0,GK
30732,30732,5607,4,790,Sweden,2642,1,Def,2,CB
30733,30733,5624,14,790,Sweden,2642,2,Mid,5,CM
30734,30734,5613,16,790,Sweden,2642,2,Mid,4,RSM
30735,30735,5548,20,773,Switzerland,2642,2,Mid,6,LSM
30736,30736,3500,14,773,Switzerland,2642,2,Mid,5,CM
30737,30737,5549,4,773,Switzerland,2642,1,Def,2,CB
30738,30738,11098,21,790,Sweden,2642,3,Fw,7,FW
30739,30739,5625,15,790,Sweden,2642,2,Mid,6,LSM
30740,30740,5621,5,790,Sweden,2642,1,Def,3,LSB
30741,30741,5835,22,773,Switzerland,2643,3,Fw,7,FW
30742,30742,3533,16,773,Switzerland,2643,2,Mid,4,RSM
30743,30743,5548,20,773,Switzerland,2643,2,Mid,6,LSM
30744,30744,5544,5,773,Switzerland,2643,1,Def,3,LSB
30745,30745,3500,14,773,Switzerland,2643,2,Mid,5,CM
30746,30746,5546,1,773,Switzerland,2643,1,Def,1,RSB
30747,30747,5622,0,790,Sweden,2643,0,GK,0,GK
30748,30748,4417,23,790,Sweden,2643,3,Fw,7,FW
30749,30749,3702,2,790,Sweden,2644,1,Def,2,CB
30750,30750,5612,1,790,Sweden,2644,1,Def,1,RSB
30751,30751,4417,23,790,Sweden,2644,3,Fw,7,FW
30752,30752,3500,14,773,Switzerland,2644,2,Mid,5,CM
30753,30753,5544,5,773,Switzerland,2644,1,Def,3,LSB
30754,30754,5607,4,790,Sweden,2644,1,Def,2,CB
30755,30755,5625,15,790,Sweden,2644,2,Mid,6,LSM
30756,30756,11098,21,790,Sweden,2644,3,Fw,7,FW
30757,30757,5550,0,773,Switzerland,2645,0,GK,0,GK
30758,30758,5546,1,773,Switzerland,2645,1,Def,1,RSB
30759,30759,5549,4,773,Switzerland,2645,1,Def,2,CB
30760,30760,5554,18,773,Switzerland,2645,2,Mid,5,CM
30761,30761,5613,16,790,Sweden,2645,2,Mid,4,RSM
30762,30762,5612,1,790,Sweden,2645,1,Def,1,RSB
30763,30763,5544,5,773,Switzerland,2645,1,Def,3,LSB
30764,30764,3500,14,773,Switzerland,2645,2,Mid,5,CM
30765,30765,6359,2,773,Switzerland,2645,1,Def,2,CB
30766,30766,5612,1,790,Sweden,2646,1,Def,1,RSB
30767,30767,5613,16,790,Sweden,2646,2,Mid,4,RSM
30768,30768,11098,21,790,Sweden,2646,3,Fw,7,FW
30769,30769,5549,4,773,Switzerland,2646,1,Def,2,CB
30770,30770,5554,18,773,Switzerland,2646,2,Mid,5,CM
30771,30771,4417,23,790,Sweden,2646,3,Fw,7,FW
30772,30772,5544,5,773,Switzerland,2647,1,Def,3,LSB
30773,30773,5550,0,773,Switzerland,2647,0,GK,0,GK
30774,30774,5549,4,773,Switzerland,2647,1,Def,2,CB
30775,30775,3500,14,773,Switzerland,2647,2,Mid,5,CM
30776,30776,5548,20,773,Switzerland,2647,2,Mid,6,LSM
30777,30777,5540,12,773,Switzerland,2647,2,Mid,5,CM
30778,30778,6359,2,773,Switzerland,2647,1,Def,2,CB
30779,30779,5546,1,773,Switzerland,2647,1,Def,1,RSB
30780,30780,3533,16,773,Switzerland,2647,2,Mid,4,RSM
30781,30781,5624,14,790,Sweden,2647,2,Mid,5,CM
30782,30782,5621,5,790,Sweden,2647,1,Def,3,LSB
30783,30783,4417,23,790,Sweden,2647,3,Fw,7,FW
30784,30784,5625,15,790,Sweden,2647,2,Mid,6,LSM
30785,30785,5835,22,773,Switzerland,2647,3,Fw,7,FW
30786,30786,5554,18,773,Switzerland,2647,2,Mid,5,CM
30787,30787,5613,16,790,Sweden,2648,2,Mid,4,RSM
30788,30788,5612,1,790,Sweden,2648,1,Def,1,RSB
30789,30789,5549,4,773,Switzerland,2648,1,Def,2,CB
30790,30790,5540,12,773,Switzerland,2648,2,Mid,5,CM
30791,30791,3500,14,773,Switzerland,2648,2,Mid,5,CM
30792,30792,5835,22,773,Switzerland,2648,3,Fw,7,FW
30793,30793,5554,18,773,Switzerland,2648,2,Mid,5,CM
30794,30794,3702,2,790,Sweden,2648,1,Def,2,CB
30795,30795,5622,0,790,Sweden,2648,0,GK,0,GK
30796,30796,6359,2,773,Switzerland,2649,1,Def,2,CB
30797,30797,3500,14,773,Switzerland,2649,2,Mid,5,CM
30798,30798,5544,5,773,Switzerland,2649,1,Def,3,LSB
30799,30799,5548,20,773,Switzerland,2649,2,Mid,6,LSM
30800,30800,5835,22,773,Switzerland,2649,3,Fw,7,FW
30801,30801,5611,12,790,Sweden,2649,2,Mid,5,CM
30802,30802,5612,1,790,Sweden,2649,1,Def,1,RSB
30803,30803,11098,21,790,Sweden,2649,3,Fw,7,FW
30804,30804,5540,12,773,Switzerland,2649,2,Mid,5,CM
30805,30805,5613,16,790,Sweden,2650,2,Mid,4,RSM
30806,30806,11098,21,790,Sweden,2650,3,Fw,7,FW
30807,30807,5621,5,790,Sweden,2650,1,Def,3,LSB
30808,30808,5625,15,790,Sweden,2650,2,Mid,6,LSM
30809,30809,5546,1,773,Switzerland,2650,1,Def,1,RSB
30810,30810,3533,16,773,Switzerland,2650,2,Mid,4,RSM
30811,30811,5554,18,773,Switzerland,2650,2,Mid,5,CM
30812,30812,5622,0,790,Sweden,2650,0,GK,0,GK
30813,30813,5611,12,790,Sweden,2650,2,Mid,5,CM
30814,30814,5607,4,790,Sweden,2650,1,Def,2,CB
30815,30815,3702,2,790,Sweden,2650,1,Def,2,CB
30816,30816,5612,1,790,Sweden,2650,1,Def,1,RSB
30817,30817,5549,4,773,Switzerland,2651,1,Def,2,CB
30818,30818,3500,14,773,Switzerland,2651,2,Mid,5,CM
30819,30819,5546,1,773,Switzerland,2651,1,Def,1,RSB
30820,30820,6359,2,773,Switzerland,2651,1,Def,2,CB
30821,30821,5544,5,773,Switzerland,2651,1,Def,3,LSB
30822,30822,5550,0,773,Switzerland,2651,0,GK,0,GK
30823,30823,3533,16,773,Switzerland,2651,2,Mid,4,RSM
30824,30824,5621,5,790,Sweden,2651,1,Def,3,LSB
30825,30825,5625,15,790,Sweden,2651,2,Mid,6,LSM
30826,30826,5607,4,790,Sweden,2651,1,Def,2,CB
30827,30827,11098,21,790,Sweden,2651,3,Fw,7,FW
30828,30828,5613,16,790,Sweden,2651,2,Mid,4,RSM
30829,30829,5554,18,773,Switzerland,2651,2,Mid,5,CM
30830,30830,5548,20,773,Switzerland,2651,2,Mid,6,LSM
30831,30831,5622,0,790,Sweden,2652,0,GK,0,GK
30832,30832,4417,23,790,Sweden,2652,3,Fw,7,FW
30833,30833,3500,14,773,Switzerland,2652,2,Mid,5,CM
30834,30834,5544,5,773,Switzerland,2652,1,Def,3,LSB
30835,30835,5550,0,773,Switzerland,2652,0,GK,0,GK
30836,30836,5540,12,773,Switzerland,2652,2,Mid,5,CM
30837,30837,5548,20,773,Switzerland,2652,2,Mid,6,LSM
30838,30838,5549,4,773,Switzerland,2652,1,Def,2,CB
30839,30839,3533,16,773,Switzerland,2652,2,Mid,4,RSM
30840,30840,5546,1,773,Switzerland,2652,1,Def,1,RSB
30841,30841,11098,21,790,Sweden,2652,3,Fw,7,FW
30842,30842,5613,16,790,Sweden,2652,2,Mid,4,RSM
30843,30843,3500,14,773,Switzerland,2653,2,Mid,5,CM
30844,30844,5540,12,773,Switzerland,2653,2,Mid,5,CM
30845,30845,6359,2,773,Switzerland,2653,1,Def,2,CB
30846,30846,5549,4,773,Switzerland,2653,1,Def,2,CB
30847,30847,5546,1,773,Switzerland,2653,1,Def,1,RSB
30848,30848,5548,20,773,Switzerland,2653,2,Mid,6,LSM
30849,30849,5613,16,790,Sweden,2653,2,Mid,4,RSM
30850,30850,5612,1,790,Sweden,2653,1,Def,1,RSB
30851,30851,4417,23,790,Sweden,2653,3,Fw,7,FW
30852,30852,5554,18,773,Switzerland,2653,2,Mid,5,CM
30853,30853,5624,14,790,Sweden,2654,2,Mid,5,CM
30854,30854,5613,16,790,Sweden,2654,2,Mid,4,RSM
30855,30855,5612,1,790,Sweden,2654,1,Def,1,RSB
30856,30856,11098,21,790,Sweden,2654,3,Fw,7,FW
30857,30857,5549,4,773,Switzerland,2654,1,Def,2,CB
30858,30858,5554,18,773,Switzerland,2654,2,Mid,5,CM
30859,30859,5540,12,773,Switzerland,2654,2,Mid,5,CM
30860,30860,5835,22,773,Switzerland,2654,3,Fw,7,FW
30861,30861,3702,2,790,Sweden,2654,1,Def,2,CB
30862,30862,5607,4,790,Sweden,2654,1,Def,2,CB
30863,30863,5625,15,790,Sweden,2654,2,Mid,6,LSM
30864,30864,5621,5,790,Sweden,2654,1,Def,3,LSB
30865,30865,4417,23,790,Sweden,2654,3,Fw,7,FW
30866,30866,5550,0,773,Switzerland,2655,0,GK,0,GK
30867,30867,5540,12,773,Switzerland,2655,2,Mid,5,CM
30868,30868,3500,14,773,Switzerland,2655,2,Mid,5,CM
30869,30869,6359,2,773,Switzerland,2655,1,Def,2,CB
30870,30870,5549,4,773,Switzerland,2655,1,Def,2,CB
30871,30871,5544,5,773,Switzerland,2655,1,Def,3,LSB
30872,30872,5613,16,790,Sweden,2655,2,Mid,4,RSM
30873,30873,5611,12,790,Sweden,2655,2,Mid,5,CM
30874,30874,5612,1,790,Sweden,2655,1,Def,1,RSB
30875,30875,5622,0,790,Sweden,2655,0,GK,0,GK
30876,30876,3702,2,790,Sweden,2655,1,Def,2,CB
30877,30877,5607,4,790,Sweden,2655,1,Def,2,CB
30878,30878,5546,1,773,Switzerland,2655,1,Def,1,RSB
30879,30879,3533,16,773,Switzerland,2655,2,Mid,4,RSM
30880,30880,5548,20,773,Switzerland,2655,2,Mid,6,LSM
30881,30881,5621,5,790,Sweden,2656,1,Def,3,LSB
30882,30882,11098,21,790,Sweden,2656,3,Fw,7,FW
30883,30883,5546,1,773,Switzerland,2656,1,Def,1,RSB
30884,30884,3533,16,773,Switzerland,2656,2,Mid,4,RSM
30885,30885,3702,2,790,Sweden,2656,1,Def,2,CB
30886,30886,5622,0,790,Sweden,2656,0,GK,0,GK
30887,30887,5607,4,790,Sweden,2656,1,Def,2,CB
30888,30888,5624,14,790,Sweden,2656,2,Mid,5,CM
30889,30889,5540,12,773,Switzerland,2657,2,Mid,5,CM
30890,30890,5549,4,773,Switzerland,2657,1,Def,2,CB
30891,30891,5544,5,773,Switzerland,2657,1,Def,3,LSB
30892,30892,5548,20,773,Switzerland,2657,2,Mid,6,LSM
30893,30893,6359,2,773,Switzerland,2657,1,Def,2,CB
30894,30894,5546,1,773,Switzerland,2657,1,Def,1,RSB
30895,30895,3533,16,773,Switzerland,2657,2,Mid,4,RSM
30896,30896,5554,18,773,Switzerland,2657,2,Mid,5,CM
30897,30897,3500,14,773,Switzerland,2657,2,Mid,5,CM
30898,30898,5621,5,790,Sweden,2657,1,Def,3,LSB
30899,30899,11098,21,790,Sweden,2657,3,Fw,7,FW
30900,30900,5622,0,790,Sweden,2658,0,GK,0,GK
30901,30901,5612,1,790,Sweden,2658,1,Def,1,RSB
30902,30902,3702,2,790,Sweden,2658,1,Def,2,CB
30903,30903,5607,4,790,Sweden,2658,1,Def,2,CB
30904,30904,3500,14,773,Switzerland,2658,2,Mid,5,CM
30905,30905,5835,22,773,Switzerland,2658,3,Fw,7,FW
30906,30906,5611,12,790,Sweden,2658,2,Mid,5,CM
30907,30907,5548,20,773,Switzerland,2659,2,Mid,6,LSM
30908,30908,5554,18,773,Switzerland,2659,2,Mid,5,CM
30909,30909,3533,16,773,Switzerland,2659,2,Mid,4,RSM
30910,30910,3500,14,773,Switzerland,2659,2,Mid,5,CM
30911,30911,5612,1,790,Sweden,2659,1,Def,1,RSB
30912,30912,4417,23,790,Sweden,2659,3,Fw,7,FW
30913,30913,5624,14,790,Sweden,2659,2,Mid,5,CM
30914,30914,5550,0,773,Switzerland,2659,0,GK,0,GK
30915,30915,5835,22,773,Switzerland,2659,3,Fw,7,FW
30916,30916,5624,14,790,Sweden,2660,2,Mid,5,CM
30917,30917,11098,21,790,Sweden,2660,3,Fw,7,FW
30918,30918,5550,0,773,Switzerland,2660,0,GK,0,GK
30919,30919,5540,12,773,Switzerland,2660,2,Mid,5,CM
30920,30920,3500,14,773,Switzerland,2660,2,Mid,5,CM
30921,30921,6359,2,773,Switzerland,2660,1,Def,2,CB
30922,30922,3533,16,773,Switzerland,2660,2,Mid,4,RSM
30923,30923,5549,4,773,Switzerland,2660,1,Def,2,CB
30924,30924,5546,1,773,Switzerland,2660,1,Def,1,RSB
30925,30925,5544,5,773,Switzerland,2660,1,Def,3,LSB
30926,30926,5622,0,790,Sweden,2660,0,GK,0,GK
30927,30927,5621,5,790,Sweden,2660,1,Def,3,LSB
30928,30928,5607,4,790,Sweden,2660,1,Def,2,CB
30929,30929,5611,12,790,Sweden,2660,2,Mid,5,CM
30930,30930,5612,1,790,Sweden,2660,1,Def,1,RSB
30931,30931,3702,2,790,Sweden,2660,1,Def,2,CB
30932,30932,5625,15,790,Sweden,2660,2,Mid,6,LSM
30933,30933,3533,16,773,Switzerland,2661,2,Mid,4,RSM
30934,30934,3500,14,773,Switzerland,2661,2,Mid,5,CM
30935,30935,5544,5,773,Switzerland,2661,1,Def,3,LSB
30936,30936,5548,20,773,Switzerland,2661,2,Mid,6,LSM
30937,30937,5540,12,773,Switzerland,2661,2,Mid,5,CM
30938,30938,5549,4,773,Switzerland,2661,1,Def,2,CB
30939,30939,5835,22,773,Switzerland,2661,3,Fw,7,FW
30940,30940,5554,18,773,Switzerland,2661,2,Mid,5,CM
30941,30941,6359,2,773,Switzerland,2661,1,Def,2,CB
30942,30942,5546,1,773,Switzerland,2661,1,Def,1,RSB
30943,30943,5622,0,790,Sweden,2661,0,GK,0,GK
30944,30944,4417,23,790,Sweden,2661,3,Fw,7,FW
30945,30945,3702,2,790,Sweden,2662,1,Def,2,CB
30946,30946,5611,12,790,Sweden,2662,2,Mid,5,CM
30947,30947,5607,4,790,Sweden,2662,1,Def,2,CB
30948,30948,5625,15,790,Sweden,2662,2,Mid,6,LSM
30949,30949,6359,2,773,Switzerland,2662,1,Def,2,CB
30950,30950,5549,4,773,Switzerland,2662,1,Def,2,CB
30951,30951,5544,5,773,Switzerland,2662,1,Def,3,LSB
30952,30952,5550,0,773,Switzerland,2662,0,GK,0,GK
30953,30953,5548,20,773,Switzerland,2662,2,Mid,6,LSM
30954,30954,5612,1,790,Sweden,2662,1,Def,1,RSB
30955,30955,5540,12,773,Switzerland,2663,2,Mid,5,CM
30956,30956,5548,20,773,Switzerland,2663,2,Mid,6,LSM
30957,30957,5612,1,790,Sweden,2663,1,Def,1,RSB
30958,30958,4417,23,790,Sweden,2663,3,Fw,7,FW
30959,30959,5549,4,773,Switzerland,2663,1,Def,2,CB
30960,30960,5624,14,790,Sweden,2664,2,Mid,5,CM
30961,30961,5625,15,790,Sweden,2664,2,Mid,6,LSM
30962,30962,5621,5,790,Sweden,2664,1,Def,3,LSB
30963,30963,11098,21,790,Sweden,2664,3,Fw,7,FW
30964,30964,5613,16,790,Sweden,2664,2,Mid,4,RSM
30965,30965,5546,1,773,Switzerland,2664,1,Def,1,RSB
30966,30966,3500,14,773,Switzerland,2664,2,Mid,5,CM
30967,30967,5540,12,773,Switzerland,2664,2,Mid,5,CM
30968,30968,6359,2,773,Switzerland,2664,1,Def,2,CB
30969,30969,3533,16,773,Switzerland,2664,2,Mid,4,RSM
30970,30970,5835,22,773,Switzerland,2664,3,Fw,7,FW
30971,30971,4417,23,790,Sweden,2664,3,Fw,7,FW
30972,30972,3500,14,773,Switzerland,2665,2,Mid,5,CM
30973,30973,5835,22,773,Switzerland,2665,3,Fw,7,FW
30974,30974,5546,1,773,Switzerland,2665,1,Def,1,RSB
30975,30975,5540,12,773,Switzerland,2665,2,Mid,5,CM
30976,30976,5549,4,773,Switzerland,2665,1,Def,2,CB
30977,30977,3533,16,773,Switzerland,2665,2,Mid,4,RSM
30978,30978,6359,2,773,Switzerland,2665,1,Def,2,CB
30979,30979,5548,20,773,Switzerland,2665,2,Mid,6,LSM
30980,30980,5544,5,773,Switzerland,2665,1,Def,3,LSB
30981,30981,5554,18,773,Switzerland,2665,2,Mid,5,CM
30982,30982,5625,15,790,Sweden,2665,2,Mid,6,LSM
30983,30983,4417,23,790,Sweden,2665,3,Fw,7,FW
30984,30984,5624,14,790,Sweden,2665,2,Mid,5,CM
30985,30985,5621,5,790,Sweden,2665,1,Def,3,LSB
30986,30986,5607,4,790,Sweden,2665,1,Def,2,CB
30987,30987,3702,2,790,Sweden,2665,1,Def,2,CB
30988,30988,11098,21,790,Sweden,2665,3,Fw,7,FW
30989,30989,5612,1,790,Sweden,2665,1,Def,1,RSB
30990,30990,3702,2,790,Sweden,2666,1,Def,2,CB
30991,30991,5624,14,790,Sweden,2666,2,Mid,5,CM
30992,30992,5613,16,790,Sweden,2666,2,Mid,4,RSM
30993,30993,5612,1,790,Sweden,2666,1,Def,1,RSB
30994,30994,5607,4,790,Sweden,2666,1,Def,2,CB
30995,30995,5622,0,790,Sweden,2666,0,GK,0,GK
30996,30996,4417,23,790,Sweden,2666,3,Fw,7,FW
30997,30997,5549,4,773,Switzerland,2666,1,Def,2,CB
30998,30998,5548,20,773,Switzerland,2666,2,Mid,6,LSM
30999,30999,3500,14,773,Switzerland,2666,2,Mid,5,CM
31000,31000,5546,1,773,Switzerland,2666,1,Def,1,RSB
31001,31001,3533,16,773,Switzerland,2666,2,Mid,4,RSM
31002,31002,5554,18,773,Switzerland,2666,2,Mid,5,CM
31003,31003,5540,12,773,Switzerland,2666,2,Mid,5,CM
31004,31004,6359,2,773,Switzerland,2666,1,Def,2,CB
31005,31005,5544,5,773,Switzerland,2666,1,Def,3,LSB
31006,31006,5625,15,790,Sweden,2666,2,Mid,6,LSM
31007,31007,11098,21,790,Sweden,2666,3,Fw,7,FW
31008,31008,5546,1,773,Switzerland,2667,1,Def,1,RSB
31009,31009,5835,22,773,Switzerland,2667,3,Fw,7,FW
31010,31010,5621,5,790,Sweden,2667,1,Def,3,LSB
31011,31011,4417,23,790,Sweden,2667,3,Fw,7,FW
31012,31012,5544,5,773,Switzerland,2667,1,Def,3,LSB
31013,31013,5540,12,773,Switzerland,2667,2,Mid,5,CM
31014,31014,5549,4,773,Switzerland,2667,1,Def,2,CB
31015,31015,6359,2,773,Switzerland,2667,1,Def,2,CB
31016,31016,3533,16,773,Switzerland,2667,2,Mid,4,RSM
31017,31017,3500,14,773,Switzerland,2667,2,Mid,5,CM
31018,31018,5607,4,790,Sweden,2668,1,Def,2,CB
31019,31019,5612,1,790,Sweden,2668,1,Def,1,RSB
31020,31020,5550,0,773,Switzerland,2668,0,GK,0,GK
31021,31021,5546,1,773,Switzerland,2668,1,Def,1,RSB
31022,31022,3500,14,773,Switzerland,2668,2,Mid,5,CM
31023,31023,6359,2,773,Switzerland,2668,1,Def,2,CB
31024,31024,5549,4,773,Switzerland,2668,1,Def,2,CB
31025,31025,5835,22,773,Switzerland,2668,3,Fw,7,FW
31026,31026,5544,5,773,Switzerland,2668,1,Def,3,LSB
31027,31027,5554,18,773,Switzerland,2668,2,Mid,5,CM
31028,31028,5548,20,773,Switzerland,2668,2,Mid,6,LSM
31029,31029,5540,12,773,Switzerland,2668,2,Mid,5,CM
31030,31030,3533,16,773,Switzerland,2668,2,Mid,4,RSM
31031,31031,3702,2,790,Sweden,2668,1,Def,2,CB
31032,31032,5613,16,790,Sweden,2668,2,Mid,4,RSM
31033,31033,5624,14,790,Sweden,2668,2,Mid,5,CM
31034,31034,5625,15,790,Sweden,2668,2,Mid,6,LSM
31035,31035,5550,0,773,Switzerland,2669,0,GK,0,GK
31036,31036,3500,14,773,Switzerland,2669,2,Mid,5,CM
31037,31037,5554,18,773,Switzerland,2669,2,Mid,5,CM
31038,31038,3533,16,773,Switzerland,2669,2,Mid,4,RSM
31039,31039,5546,1,773,Switzerland,2669,1,Def,1,RSB
31040,31040,5835,22,773,Switzerland,2669,3,Fw,7,FW
31041,31041,5621,5,790,Sweden,2669,1,Def,3,LSB
31042,31042,4417,23,790,Sweden,2669,3,Fw,7,FW
31043,31043,5540,12,773,Switzerland,2669,2,Mid,5,CM
31044,31044,5607,4,790,Sweden,2670,1,Def,2,CB
31045,31045,11098,21,790,Sweden,2670,3,Fw,7,FW
31046,31046,3500,14,773,Switzerland,2670,2,Mid,5,CM
31047,31047,5540,12,773,Switzerland,2670,2,Mid,5,CM
31048,31048,5549,4,773,Switzerland,2670,1,Def,2,CB
31049,31049,3533,16,773,Switzerland,2670,2,Mid,4,RSM
31050,31050,5624,14,790,Sweden,2670,2,Mid,5,CM
31051,31051,3702,2,790,Sweden,2670,1,Def,2,CB
31052,31052,5613,16,790,Sweden,2670,2,Mid,4,RSM
31053,31053,5625,15,790,Sweden,2670,2,Mid,6,LSM
31054,31054,4417,23,790,Sweden,2670,3,Fw,7,FW
31055,31055,3533,16,773,Switzerland,2671,2,Mid,4,RSM
31056,31056,5835,22,773,Switzerland,2671,3,Fw,7,FW
31057,31057,5546,1,773,Switzerland,2671,1,Def,1,RSB
31058,31058,5548,20,773,Switzerland,2671,2,Mid,6,LSM
31059,31059,5554,18,773,Switzerland,2671,2,Mid,5,CM
31060,31060,5621,5,790,Sweden,2671,1,Def,3,LSB
31061,31061,5611,12,790,Sweden,2671,2,Mid,5,CM
31062,31062,4417,23,790,Sweden,2671,3,Fw,7,FW
31063,31063,5625,15,790,Sweden,2671,2,Mid,6,LSM
31064,31064,5613,16,790,Sweden,2671,2,Mid,4,RSM
31065,31065,5624,14,790,Sweden,2671,2,Mid,5,CM
31066,31066,5544,5,773,Switzerland,2671,1,Def,3,LSB
31067,31067,3500,14,773,Switzerland,2671,2,Mid,5,CM
31068,31068,5540,12,773,Switzerland,2671,2,Mid,5,CM
31069,31069,6359,2,773,Switzerland,2671,1,Def,2,CB
31070,31070,5549,4,773,Switzerland,2671,1,Def,2,CB
31071,31071,11098,21,790,Sweden,2672,3,Fw,7,FW
31072,31072,4417,23,790,Sweden,2672,3,Fw,7,FW
31073,31073,5544,5,773,Switzerland,2672,1,Def,3,LSB
31074,31074,5549,4,773,Switzerland,2672,1,Def,2,CB
31075,31075,5554,18,773,Switzerland,2672,2,Mid,5,CM
31076,31076,3533,16,773,Switzerland,2672,2,Mid,4,RSM
31077,31077,3500,14,773,Switzerland,2672,2,Mid,5,CM
31078,31078,5540,12,773,Switzerland,2672,2,Mid,5,CM
31079,31079,6359,2,773,Switzerland,2672,1,Def,2,CB
